"type","customer_name","customer_name_2","sale_number","date_completed","total","total_hours","total_cost","profit","margin","employee_name","store_division"
"CPT","St. Mary Catholic Church","St Mary Catholic Church","4081","06/20/2018","1100.00","0.00","0.00","1100.00","100.00","Steven Pflug","Columbus"
"HS","Northwest Eye Surgeons","Northwest Eye Surgeons","4082","06/04/2018","750.00","0.00","0.00","750.00","100.00","Steven Pflug","Columbus"  
"CPT","Life Enriching Communities - Tri Ridge","Twin Lakes of Montgomery","4083","06/06/2018","187.25","0.00","0.00","187.25","100.00","Waylon Roberts","Cincinnati"
"HS","Jones Day- Columbus","Jones Day Firm Floor 5","4088","/  /","700.00","0.00","0.00","700.00","100.00","Steven Pflug","Columbus"
"CPT","Tipton Interests Inc.","Experian","4090","06/06/2018","577.50","0.00","0.00","577.50","100.00","Waylon Roberts","Cincinnati"
"CPT","NAI/Ohio Equities","745 W. State Street, Suite 610","4091","/  /","195.00","0.00","0.00","195.00","100.00","Gary Christensen","Columbus"
"","Nationwide Plaza 1;3","","4092","/  /","4160.00","0.00","0.00","4160.00","100.00","Gary Christensen","Columbus"
"HS","Colliers","100 E. Broad - Broad street entrance ; Lobby","4093","06/07/2018","1900.00","0.00","0.00","1900.00","100.00","Jim Both","Columbus"
"HS","Bedrock Detroit","english oak room hall restrooms","4094","/  /","3145.00","0.00","0.00","3145.00","100.00","Ryan Reynolds","Cleveland"
"CPT","Lincoln Properties","Pfeiffer Woods","4095","06/16/2018","921.26","0.00","0.00","921.26","100.00","John Tomsich","Cincinnati"
"CPT","Lincoln Properties","Westlake Building","4096","06/16/2018","1314.12","0.00","0.00","1314.12","100.00","John Tomsich","Cincinnati"
"HS","NAI Bergman","New Horizons","4097","06/12/2018","407.50","0.00","0.00","407.50","100.00","Melody Cain","Cincinnati"
"HS","Catholic Diocese of Columbus","Diocese of Columbus","4098","/  /","4500.00","0.00","0.00","4500.00","100.00","Steven Pflug","Columbus"
"","Franklin County Public Facilities Management","Franklin County Juvenile Detention Center Garage","4099","05/01/2018","150.00","0.00","0.00","125.00","100.00","Russ Mclean","Columbus"
"CPT","Thompson Hine, LLP","Thompson Hine","4111","05/08/2018","450.00","5.00","155.00","70.00","31.11","Taylor Castle","Columbus"  
"","PNC Realty Services Central Ohio","Dalton-mill Street","4112","05/01/2018","38.00","0.00","0.00","38.00","100.00","Russ Mclean","Cleveland"
"CPT","American Electric Power","700 Morrison","4113","06/30/2018","1500.00","15.00","465.00","885.00","65.56","Russ Mclean","Columbus"  
"","American Electric Power","Gahanna","4114","06/30/2018","750.00","6.00","186.00","564.00","75.20","Russ Mclean","Columbus"  
"","American Electric Power","New Albany Tansmission Hq","4115","06/30/2018","3000.00","18.00","558.00","1842.00","76.75","Russ Mclean","Columbus"   
"","American Electric Power","New Albany Tansmission Hq","4116","06/01/2018","6800.00","0.00","0.00","6800.00","100.00","Russ Mclean","Columbus"   
"","American Electric Power","New Albany Tansmission Hq","4117","06/05/2018","6800.00","80.00","2480.00","4320.04","63.53","Russ Mclean","Columbus"   
"HS","American Electric Power","New Albany Tansmission Hq","4118","06/05/2018","4400.00","20.00","620.00","480.00","43.64","Russ Mclean","Columbus"    
"","American Electric Power","Ohio Operations Center","4119","06/25/2018","600.00","3.00","93.00","507.00","84.50","Russ Mclean","Columbus"
"","AVI Food Systems","Ben Franklin Dining Room 16th Floor","4120","06/27/2018","300.00","0.00","0.00","300.00","100.00","Russ Mclean","Columbus"  
"","Franklin County Facilities Mgmt","Franklin County 34 E. Fulton Street Parking Garage","4121","06/18/2018","125.00","4.00","124.00","-61.50","-98.40","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Common Pleas Courthouse","4122","06/28/2018","3125.00","27.75","860.25","1288.24","59.96","Russ Mclean","Columbus"   
"","Franklin County Facilities Mgmt","Franklin County Coroners Office","4123","06/25/2018","300.00","1.50","46.50","253.50","84.50","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Correctional Center 2","4124","12/12/2018","475.00","0.00","0.00","475.00","100.00","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Courthouse","4125","06/28/2018","5150.00","69.50","2154.50","2190.88","50.42","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Judicial Services Building","4126","06/27/2018","1300.00","16.00","496.00","560.25","53.04","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Juvenile Detention Center","4127","06/04/2018","300.00","3.00","93.00","207.00","69.00","Russ Mclean","Columbus"
"","Franklin County Public Facilities Management","Franklin County Juvenile Detention Center Garage","4128","06/01/2018","150.00","2.00","62.00","63.00","50.40","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Sheriff Sub-station","4129","06/20/2018","180.00","3.00","93.00","-3.00","-3.33","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Training Academy & Firing Range","4130","06/11/2018","350.00","2.00","62.00","113.00","64.57","Russ Mclean","Columbus"
"CPT","Kegler Brown Hill Ritter","Keglar Brown Hill & Ritter","4131","06/01/2018","1800.00","24.00","744.00","606.00","44.89","Russ Mclean","Columbus"
"","Lancaster 1st United Methodist","Cross Roads Center","4132","06/07/2018","1975.00","0.00","0.00","1975.00","100.00","Russ Mclean","Columbus" 
"","Lane Alton Horst LLC","Lane Alton Horst","4133","06/18/2018","500.00","10.00","310.00","-60.00","-24.00","Russ Mclean","Columbus"
"","Spring Street Venture","530 West Spring St./common Areas","4134","06/01/2018","350.00","0.00","0.00","350.00","100.00","Russ Mclean","Columbus"  
"","Mount Carmel","Mount Carmel East","4135","06/27/2018","3054.00","25.00","775.00","-266.01","-52.26","Russ Mclean","Columbus"  
"","Nationwide Childrens Hospital","Childrens 185 Schrock","4136","06/01/2018","375.00","0.00","0.00","375.00","100.00","Russ Mclean","Columbus"
"","Nationwide Childrens Hospital","Childrens Close To Home","4137","06/01/2018","119.00","0.00","0.00","119.00","100.00","Russ Mclean","Columbus"
"","Nationwide Childrens Hospital","Childrens Sutie 305","4138","06/01/2018","215.00","0.00","0.00","215.00","100.00","Russ Mclean","Columbus"
"","Red Capital Group","Red Capital Group","4139","06/26/2018","350.00","0.00","0.00","350.00","100.00","Russ Mclean","Columbus"
"CPT","Mercy Health West Hospital","Mercy Health West Hospital","4140","06/01/2018","550.00","10.00","310.00","240.00","43.64","Waylon Roberts","Cincinnati"
"HS","Jets Pizza","Jets Pizza - Anderson","4141","06/01/2018","225.00","0.00","0.00","225.00","100.00","Waylon Roberts","Cincinnati"
"HS","Jets Pizza","Jets Pizza - Woodlawn","4142","06/01/2018","0.00","0.00","0.00","0.00","0.00","Waylon Roberts","Cincinnati"
"CPT","Givaudan Flavors Corp","Edison Ii","4143","06/01/2018","732.00","1.50","46.50","594.00","92.74","Waylon Roberts","Cincinnati"
"CPT","Givaudan Flavors Corp","Edison I","4144","06/01/2018","854.00","7.50","232.50","621.50","72.78","Waylon Roberts","Cincinnati"
"HS","Petland Pickerington","Petland Pickerington","4145","/  /","260.00","0.00","0.00","260.00","100.00","Steven Pflug","Columbus"
"HS","LA Fitness","LA fitness","4147","06/15/2018","1937.60","0.00","0.00","1937.60","100.00","John Tomsich","Cincinnati"
"HS","LA Fitness","LA fitness","4148","06/15/2018","1802.00","0.00","0.00","1802.00","100.00","John Tomsich","Cincinnati"
"CPT","GCWW - Greater Cincinnati Water Works","Richard Miller Treatment Plant","4154","06/04/2018","853.86","0.00","0.00","853.86","100.00","Waylon Roberts","Cincinnati"
"CPT","LA Fitness","LA fitness","4155","06/29/2018","967.52","0.00","0.00","967.52","100.00","John Tomsich","Cincinnati"
"CPT","Friedman-2 Crosswoods","2 Crosswods","4156","/  /","200.00","0.00","0.00","200.00","100.00","Russ Mclean","Columbus"  
"","Chemical Abstracts","Chemabs - Vinyl","4157","06/01/2018","2925.00","0.00","0.00","2925.00","100.00","Gary Christensen","Columbus"
"HS","usa management","mentor shopping center","4158","11/30/2018","5037.00","0.00","0.00","5037.00","100.00","Ryan Reynolds","Cleveland"  
"CPT","Carrow Real Estate","Metropolitian","4159","/  /","1105.00","0.00","0.00","1105.00","100.00","Samantha Fovozzo","Cleveland"
"HS","Shelbourne c/o Diversified Management","one chagrin highlands","4160","06/30/2018","315.00","0.00","0.00","315.00","100.00","Ryan Reynolds","Cleveland"
"HS","Fred Olivieri Construction","John Glenn Columbus Airport - Concourse C","4161","07/06/2018","2100.00","0.00","0.00","2100.00","100.00","Jim Both","Columbus"
"CPT","Squire Patton Boggs Columbus","Squire Patton Boggs Columbus","4162","/  /","195.00","0.00","0.00","195.00","100.00","Mark Murphy","Columbus"   
"CPT","Nationwide Childrens Close to Home 6435 Broad st.","CTH Diley Rd.","4163","/  /","100.00","0.00","0.00","100.00","100.00","Russ Mclean","Columbus"
"HS","NAI/ Ohio Equities","MOB - 7450 Hospital Drive","4164","/  /","1400.00","0.00","0.00","1400.00","100.00","Gary Christensen","Columbus"
"","NAI / Ohio Equities","NAI - 6670 Perimeter Drive","4165","06/08/2018","1750.00","0.00","0.00","1750.00","100.00","Gary Christensen","Columbus"
"HS","Westin Hotels and Resorts","Westin Hotels and Resorts","4166","/  /","8700.00","0.00","0.00","8700.00","100.00","Russ Mclean","Columbus"
"CPT","Carrow Real Estate","landerbrook","4167","/  /","1210.00","0.00","0.00","1210.00","100.00","Samantha Fovozzo","Cleveland"
"HS","University of Cincinnati","Lindner Center","4168","06/11/2018","4000.00","0.00","0.00","4000.00","100.00","John Tomsich","Cincinnati"
"HS","University of Cincinnati","Lindner Center","4169","06/16/2018","1800.00","0.00","0.00","1800.00","100.00","John Tomsich","Cincinnati"
"HS","University of Cincinnati","Lindner Center","4170","06/16/2018","325.00","0.00","0.00","325.00","100.00","John Tomsich","Cincinnati"
"CPT","University of Cincinnati","Lindner Center","4171","06/14/2018","250.00","0.00","0.00","250.00","100.00","John Tomsich","Cincinnati"
"CPT","CBRE Cleveland","parkland","4172","/  /","967.00","0.00","0.00","967.00","100.00","Ryan Reynolds","Cleveland"
"CPT","Mt Carmel Health Systems","MCHS - Sleep Center","4173","/  /","175.00","0.00","0.00","175.00","100.00","Gary Christensen","Columbus" 
"OTHER","NAI/ Ohio Equities","2080 City Gate","4174","/  /","1274.86","0.00","0.00","1274.86","100.00","Gary Christensen","Columbus"
"HS","VCE","VCE","4175","/  /","1900.00","0.00","0.00","1900.00","100.00","Samantha Fovozzo","Cleveland" 
"CPT","Carrow Real Estate","chagrin plaza one and two","4176","/  /","768.00","0.00","0.00","768.00","100.00","Samantha Fovozzo","Cleveland"
"CPT","Carrow Real Estate","one corporate","4177","/  /","649.00","0.00","0.00","649.00","100.00","Samantha Fovozzo","Cleveland"
"CPT","Carrow Real Estate","chagrin two","4178","/  /","823.00","0.00","0.00","823.00","100.00","Samantha Fovozzo","Cleveland"
"HS","OSU Thompson Library","OSU Thompson Library","4179","07/30/2018","17437.50","0.00","0.00","17437.50","100.00","Jim Both","Columbus"    
"","Emergency","","4180","/  /","0.00","0.00","0.00","0.00","0.00","",""
"HS","St. Mary Catholic Church","St Mary Catholic Church","4181","06/20/2018","1650.00","0.00","0.00","1650.00","100.00","Steven Pflug","Columbus"
"CPT","Josephinum Pontifical College","Josephinum Pontifical College/Jessing Center","4182","08/06/2018","650.00","0.00","0.00","650.00","100.00","Russ Mclean","Columbus"
"HS","Josephinum Pontifical College","Josephinum Pontifical College/Rec Building","4183","07/02/2018","3000.00","0.00","0.00","3000.00","100.00","Russ Mclean","Columbus"
"CPT/HS","Josephinum Pontifical College","Josephinum Pontifical College/Adminstration","4184","07/02/2018","2800.00","0.00","0.00","2800.00","100.00","Russ Mclean","Columbus" 
"CPT/HS","Josephinum Pontifical College","Josephinum Pontifical College/Library","4185","07/10/2018","1575.00","0.00","0.00","1575.00","100.00","Russ Mclean","Columbus"
"HS","Ohio State University","Doan Hall 9th Floor","4186","06/21/2018","55000.00","0.00","0.00","55000.00","100.00","Steven Pflug","Columbus"
"CPT","Josephinum Pontifical College","Josephinum Pontifical College/College Building","4187","08/09/2018","500.00","0.00","0.00","500.00","100.00","Russ Mclean","Columbus"
"HS","Crawford Hoying","Longshore Street B1 ; B2 Building","4188","06/15/2018","1650.00","0.00","0.00","1650.00","100.00","Steven Pflug","Columbus"
"HS","Josephinum Pontifical College","Josephinum Pontifical College/Theology Building","4189","07/17/2018","1625.00","0.00","0.00","1625.00","100.00","Russ Mclean","Columbus"
"CPT","21 East State St Limited","4717 Hilton Corporate Dr.","4190","06/05/2018","250.00","0.00","0.00","250.00","100.00","Russ Mclean","Columbus"
"HS","usa management","mentor shopping center","4191","/  /","5037.00","0.00","0.00","5037.00","100.00","Samantha Fovozzo","Cleveland" 
"HS","Paradigm - Jerry Hammond Ctr","","4192","06/06/2018","1800.00","0.00","0.00","1800.00","100.00","Mark Murphy","Columbus"  
"CPT","Childrens Hospital","CTH 187 Schrock Rd.","4193","06/01/2018","100.00","0.00","0.00","100.00","100.00","Russ Mclean","Columbus"  
"CPT","Friedman Integrated RE Mgmt","1 Crosswoods Suite 340","4194","06/01/2018","215.00","0.00","0.00","215.00","100.00","Russ Mclean","Columbus"    
"HS","Oatey Company","Oatey","4195","06/30/2018","5500.00","0.00","0.00","5500.00","100.00","Samantha Fovozzo","Cleveland"   
"HS","Huntington Bank","HNB Canal Winchester","4196","06/07/2018","427.50","0.00","0.00","427.50","100.00","Mark Murphy","Columbus"   
"CPT","Childrens Hospital:Childrens Behavioral Health:Childrens BH - 495 E Main St:Childrens Behavioral","CTH 187 Schrock Rd.","4197","06/04/2018","100.00","0.00","0.00","100.00","100.00","Russ Mclean","Columbus"
"","CBRE - Brave","1111 Polaris","4198","06/28/2018","10418.60","0.00","0.00","10418.60","100.00","Jim Both","Columbus"
"CPT","NAI / Ohio Equities - Devon Cotterman","Mt Carmel MOB - 3900 E. Livingston Ave","4199","06/15/2018","675.00","0.00","0.00","675.00","100.00","Gary Christensen","Columbus" 
"HS","LA Fitness","LA fitness","4200","08/03/2018","798.40","0.00","0.00","798.40","100.00","John Tomsich","Cincinnati"
"CPT","Neyer Property Management","HCBC","4201","06/06/2018","240.75","0.00","0.00","240.75","100.00","Waylon Roberts","Cincinnati"  
"CPT","Bailey Cavalieri","Bailey Cavalieri","4202","06/05/2018","195.00","0.00","0.00","195.00","100.00","Mark Murphy","Columbus"
"CPT","Ohio State Highway Patrol","OSHP-Mt. Gilead Post","4203","06/27/2018","658.80","0.00","0.00","658.80","100.00","Russ Mclean","Columbus"   
"CPT","The Good Shepherd Catholic Montessori","Good Sheppard catholic Montessori School","4204","06/05/2018","500.00","0.00","0.00","500.00","100.00","Waylon Roberts","Cincinnati"  
"CPT","Neyer Property Management","Neyer Properties","4205","/  /","2521.99","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Jacobs Real Estate Svcs","OMNOVA","4206","06/30/2018","250.00","0.00","0.00","250.00","100.00","Samantha Fovozzo","Cleveland"    
"HS","Jones Day","Jones Day Firm Floor 6","4207","06/08/2018","1400.00","0.00","0.00","1400.00","100.00","Steven Pflug","Columbus"
"HS","Crothall Healthcare","Bethesda North","4208","/  /","5806.50","0.00","0.00","5806.50","100.00","John Tomsich","Cincinnati"
"HS","Crothall Healthcare","Bethesda North","4209","06/29/2018","2400.00","0.00","0.00","2400.00","100.00","John Tomsich","Cincinnati"
"CPT","Life Enriching Communities - Tri Ridge","Twin Lakes of Montgomery","4210","06/11/2018","160.50","0.00","0.00","160.50","100.00","Waylon Roberts","Cincinnati"
"CPT","Life Enriching Communities - Tri Ridge","Twin lakes of Montgomery","4211","/  /","160.50","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Life Enriching Communities - Tri Ridge","Twin lakes of Montgomery","4212","06/11/2018","187.25","0.00","0.00","187.25","100.00","Waylon Roberts","Cincinnati"
"CPT","MB Design Group","ODNR - Office of Law Enforcement","4213","06/18/2018","308.75","0.00","0.00","308.75","100.00","Mark Murphy","Columbus"    
"CPT","Life Enriching Communities - Tri Ridge","Twin Lakes of Montgomery","4214","06/06/2018","187.25","0.00","0.00","187.25","100.00","Waylon Roberts","Cincinnati"
"CPT","E-beam Services, Inc.","E-beam","4215","06/01/2018","432.00","0.00","0.00","432.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Life Enriching Communities - Tri Ridge","Twin Lakes of Montgomery","4216","/  /","160.50","0.00","0.00","160.50","100.00","Waylon Roberts","Cincinnati"
"CPT","Life Enriching Communities - Tri Ridge","Twin Lakes of Montgomery","4217","06/11/2018","187.25","0.00","0.00","187.25","100.00","Waylon Roberts","Cincinnati"
"CPT","Life Enriching Communities - Tri Ridge","Twin Lakes of Montgomery","4218","06/11/2018","187.25","0.00","0.00","187.25","100.00","Waylon Roberts","Cincinnati"
"CPT","Neyer Management","Fountain Pointe One","4219","06/07/2018","642.00","0.00","0.00","642.00","100.00","Waylon Roberts","Cincinnati" 
"CPT/HS","Retail Floor Care, Inc.","Lifeway Christian Store 4982 Reynoldburg","4220","06/06/2018","423.12","0.00","0.00","423.12","100.00","Russ Mclean","Columbus"
